date,high,low,close,sma_fast,sma_slow,rsi,return_1,return_2,return_5,return_10,volatility_5,volatility_10,sma_ratio,price_vs_sma_fast,sma_fast_slope,sma_slow_slope,rsi_change_3,range_pct,breakout_20,rebound_10,atr_14,ml_proba,position,buy_signal,sell_signal,market_return,strategy_return,equity,buy_hold_equity,drawdown
2021-10-14,273.4166564941406,271.1166687011719,272.7733459472656,267.5033325195312,264.2083343505859,71.57020082552715,0.008926471099504285,0.015638232390910112,0.031136187813626925,0.055243196529997096,0.010088797905904922,0.007979191428159357,0.012471212072262094,0.019700739344432616,0.019868445329901396,0.014391183061115864,-2.2211489349205493,0.008431864136070681,0.0,0.055597126414383524,0.02394277289485931,0.8621507936507933,0,False,False,0.008926471099504285,0.0,10000.0,95095.99281904932,0.0
2021-10-15,281.07000732421875,274.1166687011719,281.010009765625,271.33933715820314,266.4686676025391,73.57845922459893,0.030195999501915205,0.03939201431829398,0.07325373019513037,0.08747193671781539,0.009832627974489118,0.01085514699688139,0.01827858261718429,0.03564051091413778,0.027927710078946788,0.021618152107385047,-0.49919149717192113,0.02474409587347537,0.0,0.07999086102899744,0.022834290240717557,0.8644761904761903,0,False,False,0.030195999501915205,0.0,10000.0,97967.51137084748,0.0
2021-10-18,291.7533264160156,283.8233337402344,290.03668212890625,276.55067138671876,269.4213348388672,87.6677996770138,0.03212224493643445,0.06328820773045063,0.09870698559796498,0.11334179592502314,0.011768866823332542,0.013174692280355142,0.026461662927011353,0.04876506238283218,0.04022730967396071,0.03286187016475495,12.767585480342603,0.027341343920962314,0.0,0.11468259199608166,0.02235102067786932,0.4240416666666666,0,False,False,0.03212224493643445,0.0,10000.0,101114.44776691476,0.0
2021-10-19,292.6499938964844,287.5033264160156,288.0899963378906,280.45400390625,272.2106689453125,83.19982237620192,-0.006711860640270406,0.02519478426469801,0.07266790908040366,0.10720099778046865,0.01657675033164655,0.013834349529239402,0.030282923857748,0.027227254113987076,0.04841312167867384,0.039813380538193055,11.62962155067477,0.017864790676148313,-0.006711860640270406,0.10414566938297498,0.021892124976265845,0.8850833333333332,0,False,False,-0.006711860640270406,-0.0,10000.0,100435.78168478532,0.0
2021-10-20,289.8299865722656,285.7933349609375,288.6000061035156,284.1020080566406,274.97900390625,87.43354974330565,0.0017703140411262641,-0.004953428700277596,0.0674656818324455,0.10610035396493234,0.017264703405806322,0.013898267135237872,0.03317709359912069,0.015832334581662888,0.04703582986567212,0.04642154618637595,13.855090518706717,0.013987011524456625,-0.004953428700277596,0.102241992529994,0.021686785754506013,0.8373333333333332,0,False,False,0.0017703140411262641,0.0,10000.0,100613.5845593334,0.0
2021-10-21,300.0,285.1666564941406,298.0,289.1473388671875,278.32533569335936,89.971618602324,0.03257101073349511,0.034398985692256634,0.09248210804882429,0.12649783614805976,0.01893787722687083,0.015597995406616045,0.03888256578176241,0.030616436476625264,0.045549220391708944,0.053431324857607265,2.303818925310196,0.04977632048946099,0.0,0.13814312829959752,0.02318471321552163,0.8136607142857142,0,False,False,0.03257101073349511,0.0,10000.0,103890.67070195086,0.0
2021-10-22,303.3333435058594,296.9866638183594,303.2266540527344,293.5906677246094,282.4650024414062,90.56652440618372,0.01753910755951127,0.05068138475358319,0.07905997478751403,0.15810514304496293,0.017704086194469632,0.013515204964721996,0.03938776551799905,0.032821160164272056,0.04684070698006737,0.06003082832510365,7.366702029981795,0.020930480888386033,0.0,0.14867278366936243,0.021787094853261153,0.8655297619047618,0,False,False,0.01753910755951127,0.0,10000.0,105712.82034982214,0.0
2021-10-25,348.3399963378906,314.73333740234375,341.6199951171875,303.90733032226564,290.2290008544922,94.87118253211187,0.12661598362581983,0.14637582254089776,0.17785099667274196,0.2941131180378671,0.053726843243163534,0.03754308446601813,0.04712943719442819,0.12409264611989146,0.06971201084110779,0.07723095139466007,7.437632788806226,0.09837439089014278,0.0,0.2719803204572955,0.027160509645374135,0.2632142857142858,0,False,False,0.12661598362581983,0.0,10000.0,119097.75308027444,0.0
2021-10-26,364.9800109863281,333.8133239746094,339.4766540527344,314.1846618652344,297.3193328857422,92.62455939098263,-0.006274050392506725,0.11954753817154784,0.1783701564374145,0.26399985182846963,0.05364346983445881,0.038916566348063904,0.05672462942722056,0.08050040392598379,0.08659018995691725,0.09223982306686906,2.6529407886586256,0.09180804228993406,-0.006274050392506725,0.2556468133081753,0.03294707952248861,0.8007500000000002,0,False,False,-0.006274050392506725,-0.0,10000.0,118350.5277758145,0.0
2021-10-27,356.9599914550781,343.59332275390625,345.9533386230469,325.65532836914065,304.8786682128906,92.84631600451098,0.019078438805710585,0.012684689326726506,0.19872949170680076,0.2796025941974607,0.05152447846948681,0.03848501112951446,0.06814730685500803,0.06232973480138426,0.10921553090579916,0.10873435383028163,2.2797915983272645,0.038637201058308875,0.0,0.2682813176692451,0.03440871772174883,0.8538333333333332,0,False,False,0.019078438805710585,0.0,10000.0,120608.47107760892,0.0
2021-10-28,360.3333435058594,351.3999938964844,359.0133361816406,337.8579956054688,313.50266723632814,96.11817127524367,0.03775074872979922,0.05754941288502091,0.20474273886456595,0.3161598870112752,0.051442401201817374,0.0381770348298994,0.07768778678613542,0.06261607199279018,0.11171387424976431,0.1263892539834206,1.2469887431317943,0.024883057839542835,0.0,0.27758202094321804,0.03499207634993402,0.8266666666666665,0,False,False,0.03775074872979922,0.0,10000.0,125161.53116394501,0.0
2021-10-29,371.7366638183594,357.7366638183594,371.3333435058594,351.4793334960938,322.5350006103516,96.4598745099448,0.03431629436179362,0.0733625088973826,0.22460653950717835,0.3214239016452407,0.050230218946826694,0.03821999325340825,0.08974013000440006,0.05648699117607214,0.11870303091643764,0.14185827561861353,3.8353151189621713,0.03770197383251981,0.0,0.28894910696703113,0.035514241586291614,0.7623333333333332,0,False,False,0.03431629436179362,0.0,10000.0,129456.61111013974,0.0
2021-11-01,403.25,372.88665771484375,402.86334228515625,363.7280029296875,333.8176666259766,97.12920259126192,0.0849102277797451,0.12214032651235551,0.1792733096520307,0.38900824312320736,0.03335664116672425,0.04216022077010661,0.08960081893216176,0.10759506840344657,0.11691095229797765,0.15018714753918672,4.282886586750934,0.0753688387554119,0.0,0.39839406923610077,0.037189149432129635,0.2659880952380952,0,False,False,0.0849102277797451,0.0,10000.0,140448.80144709558,0.0
2021-11-02,402.86334228515625,382.0,390.6666564941406,373.96600341796875,344.07533264160156,89.34674099100224,-0.03027499529203259,0.052064575741435304,0.15079093607849203,0.35605769537357146,0.041360103662432424,0.04524382857254437,0.0868724605942679,0.044658212039414114,0.10687332631507362,0.15725852504124704,-6.771430284241433,0.053404461164883586,-0.03027499529203259,0.3536612897853353,0.04157423837223609,0.8554166666666667,0,False,False,-0.03027499529203259,-0.0,10000.0,136196.71464451315,0.0
2021-11-03,405.1300048828125,384.2066650390625,404.6199951171875,385.6993347167969,355.6773315429688,90.09445002400831,0.03571673801973452,0.004360418652307851,0.16957968010265168,0.4020096554400543,0.04101447119310399,0.04399663892752962,0.08440797462011207,0.049055465481378846,0.09735992406814842,0.16661927719589253,-6.365424485936487,0.051711087183642784,0.0,0.357785218514052,0.04329459624853826,0.8681666666666666,0,False,False,0.03571673801973452,0.0,10000.0,141061.21702061978,0.0
2021-11-04,414.4966735839844,405.6666564941406,409.9700012207031,395.8906677246094,366.87433166503905,89.91743443903765,0.013222297879683653,0.049411293248806,0.14193529850735476,0.37573825912987635,0.041688377448674145,0.044546870774878074,0.07909066826202116,0.03556369130147741,0.08842504436244703,0.1702430952157663,-7.211768152224266,0.021538202950342703,0.0,0.3520249481412836,0.04300489702599753,0.358,0,False,False,0.013222297879683653,0.0,10000.0,142926.3704513371,0.0
2021-11-05,413.2900085449219,402.6666564941406,407.36334228515625,403.09666748046874,377.2880004882812,87.81963958136097,-0.006358169933862068,0.006780058328986538,0.09702871936876933,0.34342854376618015,0.043951874313682505,0.04609791750664516,0.0684057456340681,0.010584743434759902,0.07789655689622044,0.16975832010267844,-1.5271014096412614,0.026078321115464664,-0.006358169933862068,0.19997454146545324,0.04325904409419524,0.27441666666666675,0,False,False,-0.006358169933862068,-0.0,10000.0,142017.62029997737,0.0
2021-11-08,399.0,377.6666564941406,387.64666748046875,400.05333251953124,381.8906677246094,78.79301180944258,-0.04840070953386311,-0.05445113953158942,-0.03777130656359584,0.13473061595089741,0.03350215442975466,0.038266249553886675,0.0475598550316485,-0.03101252765706375,0.037215510919337946,0.14400975713635855,-11.301438214565735,0.05503295989751863,-0.05445113953158942,0.14189492223595335,0.049982943613764416,0.3995,0,False,False,-0.04840070953386311,-0.0,10000.0,135143.86671114768,0.0
2021-11-09,391.5,337.17333984375,341.1666564941406,390.15333251953126,382.05966796875,62.0095579823599,-0.11990303254359846,-0.16250035022708953,-0.12670648794093442,0.0049782582137261056,0.06133730194967014,0.05702154671408653,0.02118429457317994,-0.1255574973794139,-0.01449222139550188,0.11039540392369229,-27.907876456677748,0.1592378948004933,-0.16782531531989564,0.0,0.0673215408160171,0.8060833333333334,0,False,False,-0.11990303254359846,-0.0,10000.0,118939.7072628132,0.0
2021-11-10,359.3666687011719,329.10333251953125,355.98333740234375,380.4260009765625,383.0626678466797,62.927122792283235,0.043429451929624774,-0.08168090360204205,-0.12020329766638804,0.028992345670713737,0.06331559642177034,0.058336436730803964,-0.006883121461401576,-0.06425077021936942,-0.05624126501865645,0.07699488799274956,-24.89251678907774,0.08501335035082284,-0.13168442485453025,0.043429451929624774,0.06761554487314124,0.2835119047619048,0,False,False,0.043429451929624774,0.0,10000.0,124105.1935619072,0.0
2021-11-11,368.3233337402344,351.55999755859375,354.5033264160156,369.332666015625,382.6116668701172,61.62612757731959,-0.004157528824601631,0.039091363906789134,-0.13529447188704813,-0.012562234633376357,0.06123133336590396,0.05717129620863259,-0.03470620998862506,-0.04015171406198337,-0.07679142755899027,0.042895710729216496,-17.16688423212298,0.047286823373749017,-0.13529447188704813,0.039091363906789134,0.06999667525696968,0.2530119047619047,0,False,False,-0.004157528824601631,-0.0,10000.0,123589.2226423908,0.0
2021-11-12,351.5,339.73333740234375,344.47332763671875,356.7546630859375,379.9256652832031,50.74243627854709,-0.02829310201599211,-0.03233300145342477,-0.15438309764361224,-0.07233397253138618,0.06015197774440125,0.056449804435087694,-0.060988251951848316,-0.034425157454102684,-0.085603957853985,0.00699111763827176,-11.267121703812812,0.03415841417500214,-0.15975967360774013,0.009692245943837996,0.06574288928403167,0.28013095238095237,0,False,False,-0.02829310201599211,-0.0,10000.0,120092.50015809247,0.0
2021-11-15,343.99334716796875,326.20001220703125,337.7966613769531,346.7846618652344,373.4189971923828,49.572941313370315,-0.01938224449936754,-0.047126962694440167,-0.12859650368599462,-0.1615105522858602,0.05950588468717825,0.04655185506275919,-0.07132560348403105,-0.025918102720973724,-0.08843070406588927,-0.02218349713205281,-13.35418147891292,0.052674691598214494,-0.1760454170521033,0.0,0.0643159604910258,0.7608690476190476,0,False,False,-0.01938224449936754,-0.0,10000.0,117764.837957488,0.0
2021-11-16,352.3999938964844,334.05999755859375,351.57666015625,348.8666625976563,369.50999755859374,51.378287143591244,0.04079376842602822,0.020620849132976682,0.030512957418182385,-0.10005972019390119,0.033667038838843914,0.04953440502216559,-0.05586678330040051,0.007768003793813705,-0.05541346677713832,-0.03284740961242405,-10.24784043372835,0.05216499960418261,-0.14243320460176223,0.04079376842602822,0.06196914960568057,0.785113095238095,0,False,False,0.04079376842602822,0.0,10000.0,122568.90948585448,0.0
2021-11-17,373.21331787109375,351.8333435058594,363.0033264160156,350.2706604003906,365.34833068847655,50.98584777902243,0.032501208284666294,0.07462082347502519,0.019719993258385804,-0.10285371262761922,0.030910321062543794,0.04921890109426898,-0.04126930116164207,0.03635093501999398,-0.018174962674517237,-0.04624396644491935,0.24341150047533944,0.05889746128863874,-0.11456124756651032,0.07462082347502519,0.06144637630860332,0.80625,0,False,False,0.032501208284666294,0.0,10000.0,126552.54714227865,0.0
2021-11-18,370.6666564941406,358.3399963378906,365.4599914550781,352.4619934082031,360.89732971191404,48.474454496482316,0.006767610267700563,0.03948877406326701,0.030907086683312768,-0.10856894317412136,0.030547688069859216,0.04892700867188084,-0.023373230027621483,0.03687772948563395,0.016371345584987207,-0.05675294048358015,-1.0984868168879984,0.03372916446249405,-0.10856894317412136,0.08189343839385965,0.06070627494229208,0.7929523809523809,0,False,False,0.006767610267700563,0.0,10000.0,127409.0054597224,0.0
2021-11-19,379.5733337402344,364.23333740234375,379.0199890136719,359.37132568359374,358.0629943847656,43.169270297382354,0.03710391800920432,0.04412263313339593,0.10028834921403851,-0.0695775744388013,0.025525871408808513,0.051193957540945606,0.003653913750780502,0.05467510044854751,0.03011082517234498,-0.05754460121071492,-8.20901684620889,0.04047278978032287,-0.07549335833079562,0.12203592382672168,0.0554104484629286,0.7523690476190477,0,False,False,0.03710391800920432,0.0,10000.0,132136.37875193421,0.0
2021-11-22,400.6499938964844,377.4766540527344,385.6233215332031,368.93665771484376,357.86065979003905,48.507330033791455,0.017422122080461122,0.05517246907888529,0.14158417067029383,-0.005219562341181705,0.014349843146375494,0.049327539874497936,0.03095058822979624,0.045229075152669385,0.053290210756208545,-0.04166455782732503,-2.478517745230974,0.06009320118818259,-0.05938649075543756,0.14158417067029383,0.05488948985014426,0.19451190476190475,0,False,False,0.017422122080461122,0.0,10000.0,134438.47487382047,0.0
2021-11-23,393.5,354.23333740234375,369.6766662597656,372.55665893554686,360.71166076660154,39.77846951500928,-0.041352932727292124,-0.024651266489190915,0.051482388209363794,0.08356622554676485,0.031394243439433006,0.030761589850001898,0.03283785764999059,-0.007730348140897125,0.057012290411894595,-0.02381082203492213,-8.695984981473039,0.1062189371997426,-0.09828361792561013,0.09437631725802365,0.06080152410010714,0.7503333333333333,0,False,False,-0.041352932727292124,-0.0,10000.0,128879.04966640362,0.0
2021-11-24,377.5899963378906,354.0,372.0,374.3559936523437,362.3133270263672,38.692899506475726,0.006284772484400847,-0.03532805401664518,0.02478399763663286,0.044992731161328736,0.02888788570549725,0.028209731461414686,0.033238265687919766,-0.0062934578109938855,0.04169689370805041,-0.00830715075771693,-4.476370790906628,0.06341396865024361,-0.09261653561881555,0.10125422342430657,0.06305491246752293,0.27199999999999996,0,False,False,0.006284772484400847,0.0,10000.0,129689.02517156275,0.0
2021-11-26,369.59332275390625,360.3333435058594,360.6400146484375,373.3919982910156,362.9269958496094,36.77566895146844,-0.030537595031082,-0.02444474438367239,-0.013188794722645003,0.017310664738926507,0.032930939753969116,0.030293691644918755,0.02883500693275165,-0.03415173249813308,0.012076166688796297,0.005623943350635319,-11.731661082323015,0.025676516392873862,-0.12032584439198846,0.06762456792310645,0.06524774907967833,0.7312261904761904,0,False,False,-0.030537595031082,-0.0,10000.0,125728.63424089777,0.0
2021-11-29,380.8900146484375,366.7300109863281,378.9966735839844,373.3873352050781,366.37933044433595,47.5327556644437,0.050900227900227524,0.018808262322538738,-6.151503974283212e-05,0.10022066493250792,0.03733294684769903,0.031771864271821326,0.019127729591740472,0.015022840493037704,0.0022296642661134847,0.02322590211775366,7.754286149434421,0.03736181515316536,-0.07555022939360034,0.12196690174227465,0.06030708844208651,0.8033690476190478,0,False,False,0.050900227900227524,0.0,10000.0,132128.25037734382,0.0
2021-11-30,389.3333435058594,372.6666564941406,381.586669921875,372.5800048828125,370.7583312988281,65.37974464535328,0.006833823403773698,0.058081894472683304,-0.010467861734292372,0.12963422541366043,0.03642543657439776,0.03011167419197138,0.00491337194663366,0.024173774547819216,-0.004744117363272515,0.03604104322714963,26.68684513887756,0.04367733027763009,-0.06923270291561712,0.08535836751019743,0.05284825026896897,0.2269166666666667,0,False,False,0.006833823403773698,0.0,10000.0,133031.1915070722,0.0
2021-12-01,390.9466552734375,363.586669921875,365.0,371.64467163085936,372.1006652832031,53.38522690087746,-0.04346763456194869,-0.0369308612965511,-0.012650693664499224,0.0381804066225111,0.03701036007763331,0.03301715169922765,-0.00122545777228511,-0.017879098337939436,-0.0046796039233664155,0.03157370763228751,16.609557949409023,0.07495886397688356,-0.10969095564749376,0.012089577347130342,0.05468165925804183,0.17411904761904762,0,False,False,-0.04346763456194869,-0.0,10000.0,127248.64028930214,0.0
2021-12-02,371.0,352.2166748046875,361.5333251953125,369.55133666992185,371.9536651611328,52.60055754859246,-0.00949773919092467,-0.05255252949655753,-0.028136222593245996,-0.004049553030867958,0.03679984353031832,0.03166718515306906,-0.006458676755262571,-0.021696610670822514,-0.010273510034959799,0.026607738152739868,5.067801884148764,0.05195461631418104,-0.11814687875007523,0.002477014503634134,0.055605083011013974,0.17958333333333334,0,False,False,-0.00949773919092467,-0.0,10000.0,126040.06589143457,0.0
2021-12-03,363.52667236328125,333.4033203125,338.3233337402344,365.08800048828124,369.23999938964846,47.92710752074765,-0.06419876077133224,-0.07308675687607025,-0.061880767529243985,-0.07425342951166614,0.04481146776501994,0.03742226543748261,-0.011244715925226023,-0.0733101792232308,-0.02010844461953265,0.017394692630291475,-17.452637124605637,0.08903716961452635,-0.16948017010473548,0.0,0.06266123921377369,0.32173809523809527,0,False,False,-0.06419876077133224,-0.0,10000.0,117948.44985366742,0.0
2021-12-06,340.5466613769531,316.8333435058594,336.336669921875,356.5559997558594,364.97166748046874,49.491835008734434,-0.005872086315763081,-0.06969386642248099,-0.11256036433959904,-0.11261495522405607,0.029502992622590672,0.03410909726372411,-0.023058413774158848,-0.056707305017525855,-0.04059972610070672,-0.0038420916435434327,-3.893391892143029,0.07050470552795189,-0.1323627980399934,0.0,0.06418667032372767,0.7768333333333334,0,False,False,-0.005872086315763081,-0.0,10000.0,117255.84637531624,0.0
2021-12-07,352.5566711425781,342.2699890136719,350.5833435058594,350.35533447265624,361.46766967773436,49.65538547932959,0.04235837141187604,0.036237553082987484,-0.08124845247440948,-0.09086581664207438,0.04070642804712332,0.03721614992567285,-0.030742265871205876,0.0006507936679380766,-0.05194407459121497,-0.0250585376963669,-2.945172069262874,0.02934161682080691,-0.09086581664207438,0.04235837141187604,0.06114638109451789,0.7344880952380953,0,False,False,0.04235837141187604,0.0,10000.0,122222.61306629576,0.0
2021-12-08,357.4599914550781,344.3333435058594,356.32000732421875,348.6193359375,360.1320037841797,47.586028708091774,0.016363195584229162,0.05941468531214733,-0.02378080185145548,-0.03613065187663578,0.039437404477917354,0.03607414862725898,-0.03196791100404117,0.02208905414270923,-0.045108753310860616,-0.032165117173102,-0.3410788126558728,0.03683949169117157,-0.0759894761874802,0.05941468531214733,0.058456007125205385,0.27166666666666667,0,False,False,0.016363195584229162,0.0,10000.0,124222.56558871512,0.0
2021-12-09,354.163330078125,334.1199951171875,334.6000061035156,343.2326721191406,356.3920043945312,40.2151880655523,-0.06095644581905246,-0.0455906924798799,-0.07449747288786335,-0.10053761800130212,0.04713812885468658,0.04016838745552387,-0.03692375842647422,-0.025151061413607123,-0.03736671840003114,-0.041837632544527104,-9.276646943182136,0.05990237476187214,-0.13231387361849245,0.0,0.0643582902761046,0.7819940476190476,0,False,False,-0.06095644581905246,-0.0,10000.0,116650.39949990291,0.0
2021-12-10,340.32666015625,327.510009765625,339.010009765625,343.37000732421876,354.22900390625,36.53255379029791,0.013179927022311633,-0.04857992030417546,0.002029644298545019,-0.05997671917770431,0.038667554134066966,0.04004033220340622,-0.030655300560609056,-0.012697665683062853,-0.019937835851569274,-0.04065376315732738,-13.122831689031678,0.03780611197730063,-0.12087783379451189,0.013179927022311633,0.06298942422887842,0.17016666666666666,0,False,False,0.013179927022311633,0.0,10000.0,118187.84325243512,0.0
2021-12-13,335.0,317.1400146484375,322.13665771484375,340.5300048828125,348.5430023193359,30.012173339905203,-0.04977243020772948,-0.03724850018327874,-0.04221963727692746,-0.15002774386234985,0.04507539864398683,0.036829278581732426,-0.02298998224954152,-0.05401388102143445,-0.023203908162276354,-0.04501353563838484,-17.57385536818657,0.055442263163269695,-0.16463388045604244,0.0,0.06599978227217498,0.22408333333333325,0,False,False,-0.04977243020772948,-0.0,10000.0,112305.34707275122,0.0
2021-12-14,322.13665771484375,310.0,319.5033264160156,334.3140014648437,342.33466796875,32.758302459192436,-0.008174578197676419,-0.05754013978258443,-0.08865229243078487,-0.16269788333688429,0.03572190398429469,0.03611680031381668,-0.023429314219027497,-0.044301689381638365,-0.02598432893708058,-0.052931432916372145,-7.456885606359862,0.037986013638684236,-0.17146264612394402,0.0,0.06047853083781786,0.6561666666666666,0,False,False,-0.008174578197676419,-0.0,10000.0,111387.29823108783,0.0
2021-12-15,326.25,309.4166564941406,325.3299865722656,328.1159973144531,338.36766662597654,34.33927129336958,0.018236618133556703,0.009912963274886222,-0.08697244082551625,-0.10868496829516272,0.03617768542199666,0.036363325035702554,-0.03029742591467921,-0.00849093236840115,-0.044424410066084774,-0.06043433221571193,-2.193282496928333,0.051742366829502756,-0.15635292679191892,0.018236618133556703,0.05791188792189785,0.18499999999999997,0,False,False,0.018236618133556703,0.0,10000.0,113418.62585385676,0.0
2021-12-16,331.6600036621094,307.2833251953125,308.97332763671875,322.99066162109375,333.1116668701172,33.22510161957183,-0.050277132790258694,-0.032957399528248055,-0.07658899581391132,-0.14538078206261917,0.0331598853077128,0.03842503730300142,-0.03038322057020504,-0.04339857355015109,-0.05150601418443168,-0.06532227782148103,3.2129282796666274,0.07889573722511807,-0.1987690827197146,0.0,0.06391597806642277,0.7958333333333333,0,False,False,-0.050277132790258694,-0.0,10000.0,107716.26254091375,0.0
2021-12-17,320.2200012207031,303.0133361816406,310.8566589355469,317.3599914550781,330.36499938964846,25.226618416083184,0.006095449446181567,-0.04448814506529908,-0.08304578041675514,-0.08118468951295121,0.03175713054137082,0.03465105110779312,-0.039365574315067264,-0.02049197345170639,-0.050712832652773265,-0.06736886097254013,-7.5316840431092515,0.05535240936444001,-0.193885220168715,0.006095449446181567,0.06282944502645939,0.2040833333333333,0,False,False,0.006095449446181567,0.0,10000.0,108372.84157376351,0.0
2021-12-20,307.2300109863281,297.7966613769531,299.9800109863281,312.928662109375,326.7293334960938,22.016734578467904,-0.03498927121736173,-0.029107097105044222,-0.06878027134722664,-0.10809603051606553,0.02843142293043436,0.035671723337522894,-0.04223885024049656,-0.04137892334873772,-0.046286482004482044,-0.06258530132031292,-12.322536714901673,0.03144659398590706,-0.2220905888325556,0.0,0.06424871652316515,0.7402500000000001,0,False,False,-0.03498927121736173,-0.0,10000.0,104580.95482734292,0.0
2021-12-21,313.1666564941406,295.3733215332031,312.84332275390625,311.59666137695314,322.95533142089846,31.646600819071452,0.04288056302579579,0.006390932158771179,-0.020844864862025192,-0.10764921223738166,0.038390502944836515,0.03575845368105528,-0.03517102502680747,0.004000881689309788,-0.035276562445966664,-0.05660933104683574,-1.5785008005003789,0.05687618583099622,-0.18015133280741458,0.04288056302579579,0.05942271151601722,0.7512500000000002,0,False,False,0.04288056302579579,0.0,10000.0,109065.4450521147,0.0
2021-12-22,338.5533447265625,319.01666259765625,336.2900085449219,313.7886657714844,320.95233154296875,42.21221686219298,0.07494705523716627,0.1210413901886569,0.03368893869308809,-0.056213511359387125,0.05231187706990623,0.0444380339041541,-0.022320030320531647,0.07170858997763818,-0.011253232227601884,-0.05146867387379028,16.985598446109798,0.05809474451363762,-0.11870608946121475,0.1210413901886569,0.05675090573109558,0.6961666666666667,0,False,False,0.07494705523716627,0.0,10000.0,117239.57898690166,0.0
2021-12-23,357.6600036621094,332.5199890136719,355.6666564941406,323.12733154296876,323.0589965820312,55.48018571683698,0.05761886305530961,0.13688428240458483,0.1511241414091331,0.06296069936145665,0.04399319366142485,0.043625803661738884,0.0002115247111533769,0.1007012461489809,0.03259103645171724,-0.030178079268552205,33.463451138369074,0.07068420440714454,-0.06792693631840219,0.1856345205292711,0.05265832362881267,0.6927500000000001,0,False,False,0.05761886305530961,0.0,10000.0,123994.79023321011,0.0
2021-12-27,372.3333435058594,356.90667724609375,364.64666748046875,333.8853332519531,325.62266235351564,58.56684648823402,0.025248391499066658,0.08432203816652795,0.17303798068573695,0.07562212612119534,0.04226641174505123,0.0439820159653844,0.025374987228213852,0.09213143305490101,0.07153052210670618,-0.014354840993732187,26.92024566916257,0.0423057925261086,-0.044393590700834706,0.21556988507840225,0.04998120304212778,0.2371666666666666,0,False,False,0.025248391499066658,0.0,10000.0,127125.45924086284,0.0
2021-12-28,373.0,359.47332763671875,362.8233337402344,346.45399780273436,329.6913299560547,54.0050583483518,-0.005000275342793459,0.020121867246815306,0.20949170095460268,0.1263025335707264,0.030736566515177297,0.03947491373014242,0.0508435203586155,0.047248223548629564,0.10409978305283474,0.009065596982881008,11.79284148615882,0.03728170463525302,-0.04917188586666876,0.20949170095460268,0.0497021465168899,0.20616666666666666,0,False,False,-0.005000275342793459,-0.0,10000.0,126489.79694157947,0.0
2021-12-29,368.0,354.71331787109375,362.0633239746094,356.297998046875,333.94732971191405,51.942541152698766,-0.0020947102761840197,-0.007084511490833112,0.15733115473722714,0.13320674321611814,0.035568958976323235,0.03916398867803867,0.06692872302420327,0.01618119091136694,0.10265509372269022,0.0340356613487518,-3.537644564138212,0.03669712243441153,-0.008045687740796281,0.2069581662596538,0.049838048516076185,0.19333333333333338,0,False,False,-0.0020947102761840197,-0.0,10000.0,126224.8374640935,0.0
2021-12-30,365.1833190917969,351.04998779296875,356.7799987792969,360.39599609375,337.0923309326172,58.44030513557556,-0.014592268383646134,-0.016656412085294003,0.06092952426101572,0.09667111396153216,0.029373206416730507,0.04006661261975608,0.0691314011702957,-0.010033400353072985,0.07940050131459864,0.05028783966782813,-0.12654135265846378,0.03961357516448383,-0.02157340078143788,0.18934590876975954,0.04896109107142292,0.2709166666666667,0,False,False,-0.014592268383646134,-0.0,10000.0,124382.93075913534,0.0
2021-12-31,360.6666564941406,351.5299987792969,352.260009765625,359.71466674804685,341.42099914550784,55.037896544522056,-0.012668840823859995,-0.02707624208209458,-0.00957820101016904,0.14009844299505803,0.015997778051620632,0.03525830843220531,0.053580967920319855,-0.020723806037198034,0.03827541038467941,0.05683792359212059,1.0328381961702533,0.025937255043292577,-0.03396893162476855,0.17427827476704638,0.04884312983595345,0.7883333333333331,0,False,False,-0.012668840823859995,-0.0,10000.0,122807.14320814266,0.0
2022-01-03,400.3566589355469,378.67999267578125,399.9266662597656,366.7706665039062,350.3279998779297,73.96538448158988,0.1353166841897706,0.12093353783309801,0.09675118937206939,0.2865308004956926,0.0645655118624549,0.05189713243673604,0.0469350626604379,0.090399813245442,0.02939300393052835,0.0758710629839161,22.022843328891113,0.05420160266503937,0.0,0.33317771722460754,0.04770578067165569,0.27175,0,False,False,0.1353166841897706,0.0,10000.0,139424.99862188683,0.0
2022-01-04,402.6666564941406,374.3500061035156,383.1966552734375,370.8453308105469,358.6496643066406,68.05435242398212,-0.041832696836128,0.08782332552706196,0.05615218107165498,0.2774072979512694,0.07002841708436647,0.05283710335847316,0.03400439960674029,0.03330586483560305,0.028994036643178234,0.08783468571783737,9.614047288406567,0.07389587043868924,-0.041832696836128,0.2248835995610292,0.05280455168235192,0.27316666666666667,0,False,False,-0.041832696836128,-0.0,10000.0,133592.47492315987,0.0
2022-01-05,390.11334228515625,360.336669921875,362.7066650390625,370.9739990234375,363.63599853515626,59.781571662394136,-0.05347121367683638,-0.09306706544176147,0.0017768744356394528,0.15938758687964882,0.07625723420080312,0.057950912134381964,0.020179521603584494,-0.02228548093973748,0.031300731708215235,0.0889022494920193,4.74367511787208,0.08209574081048217,-0.09306706544176147,0.07855320057958814,0.058336537806460496,0.24058333333333334,0,False,False,-0.05347121367683638,-0.0,10000.0,126449.12315092619,0.0
